162554,iPhone,1,700,03/29/19 15:30,"567 7th St, Seattle, WA 98101"
162554,Wired Headphones,1,11.99,03/29/19 15:30,"567 7th St, Seattle, WA 98101"
162555,Lightning Charging Cable,1,14.95,03/30/19 11:59,"212 Dogwood St, Seattle, WA 98101"
162556,Flatscreen TV,1,300,03/31/19 19:47,"72 2nd St, San Francisco, CA 94016"
162557,iPhone,1,700,03/22/19 12:50,"813 1st St, Atlanta, GA 30301"
162557,Lightning Charging Cable,2,14.95,03/22/19 12:50,"813 1st St, Atlanta, GA 30301"
162558,Lightning Charging Cable,1,14.95,03/03/19 18:36,"171 Washington St, Los Angeles, CA 90001"
162559,Wired Headphones,1,11.99,03/21/19 09:24,"929 Park St, Boston, MA 02215"
162560,AA Batteries (4-pack),1,3.84,03/10/19 23:56,"618 Washington St, San Francisco, CA 94016"
162561,Wired Headphones,1,11.99,03/12/19 07:58,"499 4th St, Austin, TX 73301"
162562,AA Batteries (4-pack),1,3.84,03/29/19 21:16,"96 Park St, Austin, TX 73301"
162563,27in FHD Monitor,1,149.99,03/12/19 15:51,"769 1st St, Seattle, WA 98101"
162564,Apple Airpods Headphones,1,150,03/19/19 14:55,"1 12th St, Los Angeles, CA 90001"
162565,USB-C Charging Cable,1,11.95,03/29/19 00:25,"961 10th St, Dallas, TX 75001"
162566,Macbook Pro Laptop,1,1700,03/08/19 22:13,"681 Ridge St, Boston, MA 02215"
162567,AA Batteries (4-pack),1,3.84,03/08/19 11:41,"196 10th St, San Francisco, CA 94016"
162568,USB-C Charging Cable,2,11.95,03/02/19 20:41,"628 Walnut St, San Francisco, CA 94016"
162569,34in Ultrawide Monitor,1,379.99,03/27/19 12:16,"196 Church St, New York City, NY 10001"
162570,Lightning Charging Cable,2,14.95,03/17/19 23:22,"55 Adams St, Austin, TX 73301"
162571,AA Batteries (4-pack),1,3.84,03/29/19 21:01,"422 Maple St, Los Angeles, CA 90001"
162572,Lightning Charging Cable,1,14.95,03/10/19 14:41,"732 Highland St, Boston, MA 02215"
162573,Google Phone,1,600,03/02/19 11:34,"673 2nd St, Portland, OR 97035"
162574,AAA Batteries (4-pack),3,2.99,03/08/19 12:14,"194 Jackson St, San Francisco, CA 94016"
162575,iPhone,1,700,03/25/19 12:56,"590 Park St, Los Angeles, CA 90001"
162576,Bose SoundSport Headphones,2,99.99,03/21/19 23:07,"634 Cedar St, Boston, MA 02215"
162577,AAA Batteries (4-pack),1,2.99,03/19/19 19:54,"547 Ridge St, Atlanta, GA 30301"
162578,Bose SoundSport Headphones,1,99.99,03/20/19 13:58,"56 Adams St, Atlanta, GA 30301"
162579,AA Batteries (4-pack),2,3.84,03/13/19 12:20,"40 13th St, San Francisco, CA 94016"
162580,AAA Batteries (4-pack),1,2.99,03/11/19 18:00,"680 Jefferson St, Portland, OR 97035"
162581,Flatscreen TV,1,300,03/05/19 15:07,"903 8th St, Dallas, TX 75001"
162582,Flatscreen TV,1,300,03/16/19 11:45,"97 9th St, New York City, NY 10001"
162583,Apple Airpods Headphones,1,150,03/20/19 21:52,"36 Main St, Seattle, WA 98101"
162584,34in Ultrawide Monitor,1,379.99,03/25/19 23:04,"459 Hill St, New York City, NY 10001"
162585,27in 4K Gaming Monitor,1,389.99,03/03/19 08:39,"182 Chestnut St, San Francisco, CA 94016"
162586,USB-C Charging Cable,1,11.95,03/20/19 08:50,"499 Cherry St, Austin, TX 73301"
162587,LG Washing Machine,1,600.0,03/20/19 12:58,"66 Lakeview St, San Francisco, CA 94016"
162588,AAA Batteries (4-pack),1,2.99,03/29/19 09:03,"568 Meadow St, Austin, TX 73301"
162589,AA Batteries (4-pack),2,3.84,03/23/19 00:37,"13 5th St, Boston, MA 02215"
162590,27in FHD Monitor,1,149.99,03/15/19 16:50,"611 Washington St, Boston, MA 02215"
162591,USB-C Charging Cable,1,11.95,03/30/19 19:10,"884 Pine St, Portland, ME 04101"
162592,Bose SoundSport Headphones,1,99.99,03/05/19 15:10,"595 Jefferson St, San Francisco, CA 94016"
162593,Bose SoundSport Headphones,1,99.99,03/24/19 15:06,"247 Jefferson St, San Francisco, CA 94016"
162594,Lightning Charging Cable,2,14.95,03/03/19 10:49,"504 13th St, Seattle, WA 98101"
162595,AAA Batteries (4-pack),1,2.99,03/10/19 10:07,"916 13th St, New York City, NY 10001"
162596,Wired Headphones,1,11.99,03/27/19 12:30,"698 Johnson St, Atlanta, GA 30301"
162597,34in Ultrawide Monitor,1,379.99,03/14/19 09:15,"901 Ridge St, Portland, OR 97035"
162598,USB-C Charging Cable,1,11.95,03/31/19 18:07,"353 11th St, Atlanta, GA 30301"
162599,Apple Airpods Headphones,1,150,03/09/19 19:22,"380 Maple St, San Francisco, CA 94016"
162600,34in Ultrawide Monitor,1,379.99,03/18/19 10:48,"198 Jefferson St, Dallas, TX 75001"
162601,Bose SoundSport Headphones,1,99.99,03/13/19 19:00,"465 Highland St, Boston, MA 02215"
162602,Lightning Charging Cable,1,14.95,03/19/19 13:29,"359 Lincoln St, Seattle, WA 98101"
162603,20in Monitor,1,109.99,03/30/19 13:34,"794 North St, Austin, TX 73301"
162604,Wired Headphones,1,11.99,03/03/19 13:56,"933 Willow St, New York City, NY 10001"
162605,Vareebadd Phone,1,400,03/16/19 16:43,"807 Wilson St, San Francisco, CA 94016"
162606,AA Batteries (4-pack),2,3.84,03/21/19 18:06,"446 Adams St, New York City, NY 10001"
162607,Apple Airpods Headphones,1,150,03/31/19 10:18,"485 Center St, Los Angeles, CA 90001"
162608,Google Phone,1,600,03/13/19 09:05,"925 Lake St, Boston, MA 02215"
162609,Bose SoundSport Headphones,1,99.99,03/17/19 12:32,"823 Wilson St, Atlanta, GA 30301"
162610,USB-C Charging Cable,1,11.95,03/02/19 15:59,"90 Hill St, San Francisco, CA 94016"
162611,AA Batteries (4-pack),1,3.84,03/05/19 10:21,"97 Meadow St, Los Angeles, CA 90001"
162612,Wired Headphones,1,11.99,03/11/19 11:18,"357 Hickory St, Austin, TX 73301"
162612,USB-C Charging Cable,1,11.95,03/11/19 11:18,"357 Hickory St, Austin, TX 73301"
162613,Bose SoundSport Headphones,1,99.99,03/12/19 15:21,"53 6th St, Los Angeles, CA 90001"
162614,Lightning Charging Cable,1,14.95,03/17/19 13:22,"804 6th St, Los Angeles, CA 90001"
162615,AA Batteries (4-pack),1,3.84,03/22/19 12:43,"322 11th St, Seattle, WA 98101"
162616,Vareebadd Phone,1,400,03/31/19 13:00,"287 Adams St, Dallas, TX 75001"
162617,AAA Batteries (4-pack),2,2.99,03/19/19 08:12,"809 Forest St, San Francisco, CA 94016"
162618,Lightning Charging Cable,1,14.95,03/09/19 12:08,"266 Church St, San Francisco, CA 94016"
162619,27in FHD Monitor,1,149.99,03/30/19 18:41,"349 Wilson St, Los Angeles, CA 90001"
162620,27in FHD Monitor,1,149.99,03/02/19 02:11,"60 Maple St, Boston, MA 02215"
162621,USB-C Charging Cable,1,11.95,03/07/19 09:44,"282 13th St, Austin, TX 73301"
162622,Lightning Charging Cable,1,14.95,03/17/19 14:31,"815 Cherry St, Boston, MA 02215"
162623,AAA Batteries (4-pack),1,2.99,03/25/19 17:34,"821 Dogwood St, San Francisco, CA 94016"
162623,AA Batteries (4-pack),1,3.84,03/25/19 17:34,"821 Dogwood St, San Francisco, CA 94016"
162624,USB-C Charging Cable,1,11.95,03/01/19 11:42,"878 Highland St, San Francisco, CA 94016"
162625,Lightning Charging Cable,1,14.95,03/09/19 20:49,"524 Ridge St, New York City, NY 10001"
162626,27in FHD Monitor,1,149.99,03/09/19 23:47,"113 Cherry St, San Francisco, CA 94016"
162627,Apple Airpods Headphones,1,150,03/24/19 11:42,"461 11th St, Los Angeles, CA 90001"
162628,USB-C Charging Cable,1,11.95,03/26/19 14:56,"867 Lake St, Seattle, WA 98101"
162629,27in 4K Gaming Monitor,1,389.99,03/27/19 09:58,"427 Elm St, San Francisco, CA 94016"
162630,34in Ultrawide Monitor,1,379.99,03/09/19 00:36,"418 7th St, Boston, MA 02215"
162631,Bose SoundSport Headphones,1,99.99,03/19/19 22:27,"395 Willow St, San Francisco, CA 94016"
162632,AAA Batteries (4-pack),1,2.99,03/18/19 12:10,"992 Highland St, New York City, NY 10001"
162633,27in FHD Monitor,1,149.99,03/29/19 14:42,"498 Jefferson St, Austin, TX 73301"
162634,Apple Airpods Headphones,1,150,03/13/19 16:42,"477 14th St, Portland, OR 97035"
162635,27in FHD Monitor,1,149.99,03/08/19 13:24,"99 14th St, Austin, TX 73301"
162636,USB-C Charging Cable,1,11.95,03/05/19 22:49,"510 Chestnut St, Dallas, TX 75001"
162637,Apple Airpods Headphones,1,150,03/10/19 07:17,"969 11th St, Los Angeles, CA 90001"
162638,Apple Airpods Headphones,1,150,03/19/19 14:06,"556 7th St, Seattle, WA 98101"
162639,27in 4K Gaming Monitor,1,389.99,03/07/19 23:44,"925 Willow St, Dallas, TX 75001"
162640,27in FHD Monitor,1,149.99,03/20/19 21:29,"383 Adams St, Los Angeles, CA 90001"
162641,Apple Airpods Headphones,1,150,03/10/19 11:50,"155 Wilson St, Los Angeles, CA 90001"
162642,AAA Batteries (4-pack),4,2.99,03/17/19 18:44,"962 Maple St, San Francisco, CA 94016"
162643,AAA Batteries (4-pack),1,2.99,03/09/19 14:56,"467 Center St, Atlanta, GA 30301"
162644,AAA Batteries (4-pack),1,2.99,03/20/19 02:15,"564 Johnson St, Los Angeles, CA 90001"
162645,iPhone,1,700,03/25/19 21:26,"362 Park St, San Francisco, CA 94016"
162646,Apple Airpods Headphones,1,150,03/08/19 18:11,"174 Madison St, Dallas, TX 75001"
162647,AAA Batteries (4-pack),1,2.99,03/24/19 13:47,"206 Adams St, Atlanta, GA 30301"
162648,AAA Batteries (4-pack),2,2.99,03/26/19 09:29,"576 Meadow St, San Francisco, CA 94016"
162649,AAA Batteries (4-pack),1,2.99,03/08/19 19:04,"158 Lake St, Seattle, WA 98101"
162650,USB-C Charging Cable,1,11.95,03/11/19 20:05,"187 Madison St, New York City, NY 10001"
162651,USB-C Charging Cable,1,11.95,03/04/19 19:06,"251 Ridge St, Seattle, WA 98101"
162652,Macbook Pro Laptop,1,1700,03/21/19 20:49,"165 Church St, Boston, MA 02215"
162653,AAA Batteries (4-pack),2,2.99,03/13/19 14:51,"907 Cedar St, San Francisco, CA 94016"
162654,Lightning Charging Cable,1,14.95,03/02/19 13:40,"724 Spruce St, San Francisco, CA 94016"
162655,Wired Headphones,1,11.99,03/05/19 15:54,"364 1st St, Boston, MA 02215"
162656,Apple Airpods Headphones,2,150,03/12/19 12:30,"426 Maple St, Los Angeles, CA 90001"
162657,34in Ultrawide Monitor,1,379.99,03/13/19 07:40,"326 9th St, San Francisco, CA 94016"
162658,AA Batteries (4-pack),1,3.84,03/06/19 17:53,"743 Lake St, Atlanta, GA 30301"
162659,Flatscreen TV,1,300,03/02/19 23:26,"945 13th St, San Francisco, CA 94016"
162660,AAA Batteries (4-pack),1,2.99,03/14/19 14:26,"591 Pine St, New York City, NY 10001"
162661,Lightning Charging Cable,1,14.95,03/04/19 20:53,"556 Park St, Austin, TX 73301"
162661,Apple Airpods Headphones,1,150,03/04/19 20:53,"556 Park St, Austin, TX 73301"
162662,AA Batteries (4-pack),1,3.84,03/06/19 18:06,"621 10th St, San Francisco, CA 94016"
162663,Lightning Charging Cable,1,14.95,03/28/19 15:04,"253 River St, Austin, TX 73301"
162664,Lightning Charging Cable,1,14.95,03/02/19 15:59,"48 13th St, San Francisco, CA 94016"
162665,AAA Batteries (4-pack),3,2.99,03/12/19 21:22,"515 Madison St, Los Angeles, CA 90001"
162666,USB-C Charging Cable,1,11.95,03/10/19 15:19,"184 Adams St, Dallas, TX 75001"
162667,USB-C Charging Cable,1,11.95,03/21/19 13:23,"281 Meadow St, Dallas, TX 75001"
162668,iPhone,1,700,03/06/19 20:17,"16 Hill St, Los Angeles, CA 90001"
162669,Lightning Charging Cable,1,14.95,03/28/19 15:29,"504 Jefferson St, Boston, MA 02215"
162670,AAA Batteries (4-pack),1,2.99,03/09/19 00:50,"908 5th St, New York City, NY 10001"
162671,USB-C Charging Cable,1,11.95,03/02/19 18:34,"463 13th St, Boston, MA 02215"
162672,20in Monitor,1,109.99,03/05/19 11:42,"762 Pine St, Atlanta, GA 30301"
162673,Apple Airpods Headphones,1,150,03/03/19 12:24,"543 Sunset St, New York City, NY 10001"
162674,Bose SoundSport Headphones,1,99.99,03/16/19 18:31,"593 9th St, San Francisco, CA 94016"
162675,27in FHD Monitor,1,149.99,03/28/19 12:41,"956 Lake St, Portland, OR 97035"
162676,Apple Airpods Headphones,1,150,03/06/19 20:04,"854 Park St, Boston, MA 02215"
162677,iPhone,1,700,03/31/19 21:16,"50 Park St, New York City, NY 10001"
162678,Bose SoundSport Headphones,1,99.99,03/02/19 17:01,"256 13th St, Dallas, TX 75001"
162679,Apple Airpods Headphones,1,150,03/14/19 11:53,"754 Chestnut St, San Francisco, CA 94016"
162680,USB-C Charging Cable,1,11.95,03/29/19 10:59,"413 Jefferson St, Los Angeles, CA 90001"
162681,ThinkPad Laptop,1,999.99,03/25/19 11:26,"79 Park St, Austin, TX 73301"
162682,Vareebadd Phone,1,400,03/12/19 17:04,"846 Cherry St, San Francisco, CA 94016"
162683,Google Phone,1,600,03/23/19 19:01,"587 North St, Los Angeles, CA 90001"
162684,Flatscreen TV,1,300,03/09/19 17:42,"81 5th St, Los Angeles, CA 90001"
162685,iPhone,1,700,03/31/19 16:23,"201 Highland St, San Francisco, CA 94016"
162686,AA Batteries (4-pack),1,3.84,03/28/19 11:21,"169 Meadow St, Los Angeles, CA 90001"
162687,AAA Batteries (4-pack),1,2.99,03/19/19 21:59,"207 Meadow St, Dallas, TX 75001"
162688,Wired Headphones,1,11.99,03/12/19 10:57,"849 Adams St, New York City, NY 10001"
162689,USB-C Charging Cable,1,11.95,03/13/19 12:43,"279 Walnut St, Boston, MA 02215"
162690,27in FHD Monitor,1,149.99,03/19/19 08:40,"121 7th St, San Francisco, CA 94016"
162691,Bose SoundSport Headphones,1,99.99,03/08/19 14:05,"108 Park St, Dallas, TX 75001"
162692,Lightning Charging Cable,1,14.95,03/28/19 14:54,"824 River St, Dallas, TX 75001"
162693,AAA Batteries (4-pack),2,2.99,03/05/19 18:59,"211 12th St, Boston, MA 02215"
162694,AA Batteries (4-pack),1,3.84,03/15/19 16:35,"239 Willow St, New York City, NY 10001"
162695,Apple Airpods Headphones,1,150,03/12/19 19:13,"162 Walnut St, Los Angeles, CA 90001"
162696,Macbook Pro Laptop,1,1700,03/06/19 21:47,"846 Elm St, Portland, OR 97035"
162697,Macbook Pro Laptop,1,1700,03/09/19 18:27,"186 4th St, Austin, TX 73301"
162698,Bose SoundSport Headphones,1,99.99,03/13/19 10:07,"812 8th St, New York City, NY 10001"
162699,Wired Headphones,1,11.99,03/31/19 20:22,"196 Church St, Boston, MA 02215"
162700,Lightning Charging Cable,2,14.95,03/12/19 14:52,"571 Sunset St, Boston, MA 02215"
162701,AA Batteries (4-pack),1,3.84,03/27/19 18:10,"752 8th St, Atlanta, GA 30301"
162702,Google Phone,1,600,03/17/19 15:38,"904 River St, Atlanta, GA 30301"
162703,Bose SoundSport Headphones,1,99.99,03/31/19 11:21,"980 South St, Seattle, WA 98101"
162704,Macbook Pro Laptop,1,1700,03/11/19 20:06,"587 Jackson St, Los Angeles, CA 90001"
162705,AAA Batteries (4-pack),3,2.99,03/08/19 22:09,"306 Lakeview St, New York City, NY 10001"
162706,Wired Headphones,2,11.99,03/02/19 06:33,"935 6th St, Boston, MA 02215"
162707,27in 4K Gaming Monitor,1,389.99,03/16/19 13:01,"669 Hill St, Boston, MA 02215"
162708,Lightning Charging Cable,1,14.95,03/22/19 20:28,"883 West St, Boston, MA 02215"
162709,AAA Batteries (4-pack),1,2.99,03/26/19 13:16,"456 10th St, San Francisco, CA 94016"
162710,USB-C Charging Cable,1,11.95,03/22/19 13:05,"580 Pine St, Los Angeles, CA 90001"
162711,Wired Headphones,1,11.99,03/12/19 13:10,"76 12th St, San Francisco, CA 94016"
162712,34in Ultrawide Monitor,1,379.99,03/07/19 20:33,"608 Center St, Seattle, WA 98101"
162713,AAA Batteries (4-pack),2,2.99,03/06/19 06:20,"116 Wilson St, San Francisco, CA 94016"
162714,20in Monitor,1,109.99,03/02/19 20:04,"401 11th St, Portland, OR 97035"
145582,Wired Headphones,1,11.99,01/21/19 14:11,"161 13th St, Atlanta, GA 30301"
145583,Lightning Charging Cable,1,14.95,01/10/19 18:00,"70 Ridge St, Dallas, TX 75001"
145584,27in FHD Monitor,1,149.99,01/18/19 13:33,"487 6th St, Seattle, WA 98101"
145585,Lightning Charging Cable,1,14.95,01/15/19 20:30,"687 Ridge St, New York City, NY 10001"
145586,USB-C Charging Cable,4,11.95,01/25/19 18:17,"202 Cherry St, San Francisco, CA 94016"
145587,USB-C Charging Cable,1,11.95,01/09/19 16:48,"978 12th St, San Francisco, CA 94016"
145588,Google Phone,1,600,01/13/19 07:22,"197 11th St, Boston, MA 02215"
145588,USB-C Charging Cable,1,11.95,01/13/19 07:22,"197 11th St, Boston, MA 02215"
145589,Bose SoundSport Headphones,1,99.99,01/14/19 07:48,"281 Adams St, Los Angeles, CA 90001"
145590,Lightning Charging Cable,1,14.95,01/18/19 14:31,"876 9th St, Los Angeles, CA 90001"
145591,Bose SoundSport Headphones,1,99.99,01/09/19 08:24,"120 Spruce St, Boston, MA 02215"
145592,USB-C Charging Cable,2,11.95,01/14/19 13:03,"243 Hickory St, Austin, TX 73301"
145593,Apple Airpods Headphones,1,150,01/16/19 16:49,"980 Elm St, San Francisco, CA 94016"
145594,AA Batteries (4-pack),1,3.84,01/11/19 20:25,"260 Center St, New York City, NY 10001"
145595,Vareebadd Phone,1,400,01/04/19 14:13,"992 Adams St, Los Angeles, CA 90001"
145596,iPhone,1,700,01/03/19 10:11,"925 River St, Boston, MA 02215"
145597,Apple Airpods Headphones,1,150,01/29/19 23:26,"478 Willow St, Boston, MA 02215"
145598,27in FHD Monitor,1,149.99,01/09/19 21:05,"673 Lincoln St, Boston, MA 02215"
145599,Lightning Charging Cable,1,14.95,01/15/19 15:00,"953 Spruce St, San Francisco, CA 94016"
145600,Lightning Charging Cable,1,14.95,01/11/19 21:05,"842 Highland St, Portland, OR 97035"
145601,AAA Batteries (4-pack),1,2.99,01/14/19 02:54,"621 Lincoln St, Boston, MA 02215"
145602,iPhone,1,700,01/06/19 21:25,"489 Forest St, New York City, NY 10001"
145602,Lightning Charging Cable,1,14.95,01/06/19 21:25,"489 Forest St, New York City, NY 10001"
145603,AAA Batteries (4-pack),1,2.99,01/06/19 18:25,"708 West St, New York City, NY 10001"
145604,Google Phone,1,600,01/01/19 16:16,"498 14th St, Dallas, TX 75001"
145605,USB-C Charging Cable,1,11.95,01/29/19 15:18,"323 13th St, San Francisco, CA 94016"
145606,AA Batteries (4-pack),1,3.84,01/16/19 21:29,"778 Hickory St, San Francisco, CA 94016"
145607,Lightning Charging Cable,1,14.95,01/21/19 06:33,"900 Hill St, San Francisco, CA 94016"
145608,Macbook Pro Laptop,1,1700,01/21/19 18:21,"805 12th St, Boston, MA 02215"
145609,AA Batteries (4-pack),1,3.84,01/13/19 20:01,"9 Forest St, New York City, NY 10001"
145610,Wired Headphones,1,11.99,01/21/19 21:42,"54 2nd St, New York City, NY 10001"
145611,Lightning Charging Cable,1,14.95,01/31/19 11:08,"768 Church St, New York City, NY 10001"
145612,Wired Headphones,1,11.99,01/07/19 17:56,"856 Park St, Seattle, WA 98101"
145613,27in FHD Monitor,1,149.99,01/05/19 20:53,"660 West St, San Francisco, CA 94016"
145614,Lightning Charging Cable,1,14.95,01/08/19 18:52,"767 Church St, Seattle, WA 98101"
145615,Google Phone,1,600,01/07/19 20:30,"720 Cherry St, Austin, TX 73301"
145616,Google Phone,1,600,01/25/19 23:10,"39 13th St, San Francisco, CA 94016"
145617,iPhone,1,700,01/26/19 12:28,"832 Walnut St, Atlanta, GA 30301"
145618,Lightning Charging Cable,1,14.95,01/16/19 18:41,"981 Church St, Los Angeles, CA 90001"
145619,Bose SoundSport Headphones,1,99.99,01/16/19 21:26,"501 4th St, Los Angeles, CA 90001"
145620,AA Batteries (4-pack),1,3.84,01/03/19 09:49,"691 Church St, Los Angeles, CA 90001"
145621,USB-C Charging Cable,1,11.95,01/10/19 00:35,"636 Main St, Dallas, TX 75001"
145622,34in Ultrawide Monitor,1,379.99,01/02/19 12:54,"351 2nd St, Dallas, TX 75001"
145623,AA Batteries (4-pack),1,3.84,01/28/19 13:35,"725 Spruce St, Portland, ME 04101"
145624,Lightning Charging Cable,1,14.95,01/16/19 21:22,"56 Willow St, San Francisco, CA 94016"
145625,Flatscreen TV,1,300,01/17/19 13:02,"704 2nd St, Atlanta, GA 30301"
145626,Flatscreen TV,1,300,01/19/19 14:19,"104 Johnson St, Los Angeles, CA 90001"
145627,Wired Headphones,1,11.99,01/12/19 10:30,"224 Church St, Los Angeles, CA 90001"
145628,AAA Batteries (4-pack),1,2.99,01/05/19 21:13,"97 Church St, Boston, MA 02215"
145629,ThinkPad Laptop,1,999.99,01/05/19 09:57,"883 Main St, Los Angeles, CA 90001"
145630,Bose SoundSport Headphones,1,99.99,01/06/19 09:46,"423 6th St, Dallas, TX 75001"
145631,AAA Batteries (4-pack),1,2.99,01/30/19 16:47,"461 1st St, New York City, NY 10001"
145632,27in 4K Gaming Monitor,1,389.99,01/16/19 19:51,"704 West St, Portland, ME 04101"
145633,iPhone,1,700,01/26/19 16:10,"701 North St, Boston, MA 02215"
145634,Wired Headphones,1,11.99,01/31/19 11:33,"130 1st St, Los Angeles, CA 90001"
145635,Lightning Charging Cable,1,14.95,01/10/19 14:43,"151 Willow St, San Francisco, CA 94016"
145636,27in 4K Gaming Monitor,1,389.99,01/06/19 14:55,"235 Washington St, Portland, OR 97035"
145637,Wired Headphones,1,11.99,01/14/19 11:48,"318 Willow St, Dallas, TX 75001"
145638,USB-C Charging Cable,1,11.95,01/24/19 18:43,"470 Walnut St, Dallas, TX 75001"
145639,Bose SoundSport Headphones,1,99.99,01/28/19 20:37,"914 9th St, Boston, MA 02215"
145640,AAA Batteries (4-pack),1,2.99,01/27/19 13:04,"491 6th St, Seattle, WA 98101"
145641,Lightning Charging Cable,1,14.95,01/21/19 22:22,"220 8th St, Dallas, TX 75001"
145642,AAA Batteries (4-pack),1,2.99,01/23/19 23:08,"990 West St, Portland, OR 97035"
145643,ThinkPad Laptop,1,999.99,01/15/19 15:53,"586 West St, Seattle, WA 98101"
145644,Wired Headphones,1,11.99,01/20/19 10:25,"821 Lake St, San Francisco, CA 94016"
145645,Apple Airpods Headphones,1,150,01/27/19 14:58,"581 River St, Atlanta, GA 30301"
145646,Apple Airpods Headphones,1,150,01/29/19 08:51,"707 North St, Dallas, TX 75001"
145647,USB-C Charging Cable,1,11.95,01/28/19 15:50,"765 Lake St, San Francisco, CA 94016"
145648,iPhone,1,700,01/08/19 14:47,"162 13th St, San Francisco, CA 94016"
145649,Apple Airpods Headphones,1,150,01/10/19 13:03,"511 Lake St, New York City, NY 10001"
145650,Apple Airpods Headphones,1,150,01/07/19 20:32,"654 North St, Boston, MA 02215"
145650,USB-C Charging Cable,1,11.95,01/07/19 20:32,"654 North St, Boston, MA 02215"
145651,27in FHD Monitor,1,149.99,01/31/19 11:41,"79 Maple St, Dallas, TX 75001"
145652,Google Phone,1,600,01/03/19 13:56,"732 Pine St, Atlanta, GA 30301"
145653,Lightning Charging Cable,1,14.95,01/20/19 14:15,"216 Adams St, Atlanta, GA 30301"
145654,Lightning Charging Cable,1,14.95,01/09/19 12:57,"760 Spruce St, Portland, OR 97035"
145655,USB-C Charging Cable,1,11.95,01/31/19 21:10,"312 8th St, San Francisco, CA 94016"
145656,ThinkPad Laptop,1,999.99,01/07/19 12:21,"492 West St, Los Angeles, CA 90001"
145657,Bose SoundSport Headphones,1,99.99,01/06/19 23:07,"663 14th St, Dallas, TX 75001"
145658,Wired Headphones,1,11.99,01/22/19 12:09,"769 6th St, Los Angeles, CA 90001"
145659,34in Ultrawide Monitor,1,379.99,01/28/19 18:14,"382 Wilson St, San Francisco, CA 94016"
145660,Google Phone,1,600,01/20/19 12:19,"31 Jefferson St, Atlanta, GA 30301"
145660,USB-C Charging Cable,1,11.95,01/20/19 12:19,"31 Jefferson St, Atlanta, GA 30301"
145660,Bose SoundSport Headphones,1,99.99,01/20/19 12:19,"31 Jefferson St, Atlanta, GA 30301"
145661,Lightning Charging Cable,1,14.95,01/04/19 21:42,"150 Johnson St, San Francisco, CA 94016"
145662,Bose SoundSport Headphones,1,99.99,01/10/19 14:40,"395 Maple St, San Francisco, CA 94016"
145663,AA Batteries (4-pack),1,3.84,01/29/19 19:40,"503 Forest St, San Francisco, CA 94016"
145664,Wired Headphones,1,11.99,01/20/19 11:37,"92 Lake St, San Francisco, CA 94016"
145664,AAA Batteries (4-pack),1,2.99,01/20/19 11:37,"92 Lake St, San Francisco, CA 94016"
145665,AAA Batteries (4-pack),1,2.99,01/27/19 20:32,"584 13th St, New York City, NY 10001"
145666,Apple Airpods Headphones,1,150,01/05/19 08:01,"855 Lake St, New York City, NY 10001"
145667,iPhone,1,700,01/09/19 10:48,"645 Ridge St, Boston, MA 02215"
145668,27in 4K Gaming Monitor,1,389.99,01/28/19 19:02,"863 Cedar St, Austin, TX 73301"
145669,Apple Airpods Headphones,1,150,01/21/19 10:08,"649 Walnut St, Los Angeles, CA 90001"
145670,Bose SoundSport Headphones,1,99.99,01/11/19 21:29,"429 Johnson St, Seattle, WA 98101"
145671,AAA Batteries (4-pack),1,2.99,01/03/19 22:04,"595 10th St, San Francisco, CA 94016"
145672,iPhone,1,700,01/18/19 18:19,"465 12th St, San Francisco, CA 94016"
145672,Lightning Charging Cable,1,14.95,01/18/19 18:19,"465 12th St, San Francisco, CA 94016"
145673,AA Batteries (4-pack),1,3.84,01/26/19 19:37,"974 1st St, Los Angeles, CA 90001"
145674,AAA Batteries (4-pack),1,2.99,01/22/19 11:00,"481 8th St, Boston, MA 02215"
145675,34in Ultrawide Monitor,1,379.99,01/17/19 18:54,"621 Dogwood St, Atlanta, GA 30301"
145676,27in FHD Monitor,1,149.99,01/17/19 09:18,"835 Cherry St, San Francisco, CA 94016"
145677,USB-C Charging Cable,1,11.95,01/21/19 18:49,"775 Elm St, Los Angeles, CA 90001"
145678,AAA Batteries (4-pack),1,2.99,01/03/19 12:20,"210 11th St, Dallas, TX 75001"
145679,USB-C Charging Cable,1,11.95,01/17/19 22:50,"55 Pine St, Atlanta, GA 30301"
145680,AAA Batteries (4-pack),1,2.99,01/09/19 14:41,"276 14th St, Austin, TX 73301"
145681,Lightning Charging Cable,1,14.95,01/28/19 18:09,"292 Lake St, New York City, NY 10001"
145682,Google Phone,1,600,01/22/19 16:29,"503 Cedar St, San Francisco, CA 94016"
145683,Lightning Charging Cable,1,14.95,01/26/19 07:38,"686 Washington St, Seattle, WA 98101"
145684,AA Batteries (4-pack),2,3.84,01/17/19 23:24,"949 Willow St, Dallas, TX 75001"
145685,27in FHD Monitor,1,149.99,01/28/19 15:19,"713 Willow St, Atlanta, GA 30301"
145686,ThinkPad Laptop,1,999.99,01/15/19 17:55,"933 Maple St, Portland, OR 97035"
145687,iPhone,1,700,01/18/19 20:26,"125 1st St, Los Angeles, CA 90001"
145688,Google Phone,1,600,01/29/19 21:37,"279 North St, San Francisco, CA 94016"
145689,Apple Airpods Headphones,1,150,01/26/19 16:43,"894 7th St, Austin, TX 73301"
145690,Apple Airpods Headphones,1,150,01/26/19 13:58,"955 South St, Boston, MA 02215"
145691,AA Batteries (4-pack),1,3.84,01/17/19 00:26,"450 Highland St, San Francisco, CA 94016"
